0,1,2,label,rho
188.87,193.57,195.82,2,6.651532324310289e-06
168.74,175.59,178.57,2,1.3784474306518155e-06
119.49,121.84,125.02,0,7.019830562311811e-07
47.76,49.06,54.24,1,1.847148938820048e-06
27.67,25.29,30.41,1,2.8119581752906555e-06
59.93,61.5,69.31,1,1.1314251171838096e-06
53.05,56.3,63.25,1,1.4475572253891816e-06
36.47,38.95,43.24,1,2.405365971614632e-06
33.22,35.9,38.94,1,2.7027903454277984e-06
25.52,26.04,28.04,1,2.6314132181940275e-06
23.78,24.46,25.56,1,2.273369301151709e-06
25.6,25.6,27.6,1,2.589995656515123e-06
24.66,24.98,26.42,1,2.419296366657751e-06
33.22,32.04,34.54,1,2.976683025981767e-06
116.4,117.91,124.91,0,5.895057620511495e-07
185.15,190.55,195.03,2,5.188121705496998e-06
190.96,195.96,200.36,2,9.278071872966036e-06
191.5,198.5,200.39,2,1.0029519061031775e-05
198.37,203.86,206.13,2,1.0918929615102364e-05
187.98,196.61,198.62,2,7.828368770131585e-06
188.75,194.54,196.43,2,7.058740955429627e-06
156.35,163.42,164.9,0,1.0355904284998745e-06
41.36,43.79,50.29,1,2.0085228856721446e-06
20.56,20.48,25.59,1,1.8169884944699973e-06
17.94,16.94,21.94,1,1.3398412488346012e-06
22.69,22.49,27.09,1,2.160811003070721e-06
17.3,15.87,20.91,1,1.2303498851286293e-06
19.52,18.56,23.84,1,1.5719300555612144e-06
17.64,17.47,19.3,1,1.2489300684623451e-06
23.97,22.17,25.37,1,2.1354374008740644e-06
68.54,68.65,73.99,1,8.465263411080607e-07
179.5,185.72,189.71,2,3.066840597828686e-06
195.76,201.68,205.17,2,1.2059533629156994e-05
181.77,190.25,195.27,2,4.436729201101771e-06
189.14,195.58,201.44,2,8.618430207388969e-06
188.04,195.46,198.88,2,7.772610157051233e-06
199.5,205.59,207.64,2,9.329721349128497e-06
208.18,210.4,210.73,2,3.7803075449696828e-06
210.19,213.4,216.44,2,2.3910093819932453e-06
209.44,213.44,216.04,2,2.515511219489196e-06
202.02,205.83,209.05,2,7.713976388460908e-06
205.82,210.01,213.18,2,4.0855240480145276e-06
197.04,204.1,207.09,2,1.0840382765590043e-05
196.84,204.1,208.88,2,9.931188177552891e-06
199.1,205.31,206.35,2,9.87764853094179e-06
198.27,203.59,206.82,2,1.0907162669481862e-05
190.31,198.17,201.91,2,9.856256192137512e-06
190.86,199.34,201.48,2,1.0110219908818787e-05
194.84,204.38,207.5,2,1.016887168615895e-05
206.63,213.18,215.8,2,2.925473322253473e-06
210.34,214.69,216.89,2,2.2099609507612764e-06
196.51,202.04,205.06,2,1.2006447034628082e-05
204.74,211.0,215.54,2,3.5965452688129285e-06
188.56,194.95,198.11,2,7.651802850375225e-06
196.39,202.04,205.65,2,1.1948586318005255e-05
199.32,205.9,209.81,2,8.364512793636906e-06
202.01,207.62,211.25,2,6.3234356029466e-06
204.69,208.48,212.71,2,4.821366158757549e-06
198.86,203.1,207.25,2,1.06772402437203e-05
190.22,195.5,200.64,2,8.942034691730605e-06
201.08,206.99,211.01,2,6.9208982652960194e-06
198.38,204.91,208.4,2,9.700681438724682e-06
193.07,198.76,202.45,2,1.1216198692573029e-05
184.8,192.0,195.04,2,5.374312312804576e-06
175.49,183.79,190.19,2,2.4959090515660772e-06
192.38,199.48,203.91,2,1.1129943234762999e-05
188.93,196.21,199.69,2,8.46814703149187e-06
196.51,204.58,209.27,2,9.47207255831877e-06
192.29,198.64,203.97,2,1.0936285845001516e-05
195.53,201.7,203.81,2,1.1970035735129229e-05
192.59,198.25,203.34,2,1.1001701354805504e-05
200.69,204.81,208.23,2,8.961953987016051e-06
194.85,201.88,205.79,2,1.1735066955087545e-05
198.23,203.69,206.75,2,1.0903702065596133e-05
198.01,201.77,206.57,2,1.1387800357205923e-05
190.88,198.0,202.14,2,1.0152182041277679e-05
194.69,201.57,202.56,2,1.153123171784472e-05
133.11,136.22,140.35,0,9.824199355633596e-07
59.43,60.84,67.58,1,1.1920625050907992e-06
52.67,53.83,59.59,1,1.606097545476769e-06
41.38,41.34,46.66,1,2.182893001659597e-06
35.41,34.81,39.05,1,2.7255382202703006e-06
29.51,28.59,33.59,1,3.020991209389877e-06
24.75,24.15,29.95,1,2.5374558829958906e-06
30.37,31.68,35.71,1,2.946722827828788e-06
37.31,36.29,41.69,1,2.544843545731611e-06
126.56,132.16,140.99,0,7.348240650649306e-07
185.5,192.79,196.83,2,5.997754461122119e-06
188.07,195.86,203.34,2,7.99402071552302e-06
193.31,201.58,204.51,2,1.1391622901484936e-05
183.18,190.5,193.82,2,4.611940833754171e-06
182.3,190.1,193.31,2,4.319063342838361e-06
160.1,166.44,168.92,0,1.0242787635652897e-06
60.29,64.44,66.82,1,1.1281734533642612e-06
37.11,36.91,43.13,1,2.462495835063827e-06
60.42,62.8,70.24,1,1.0831799241583658e-06
39.88,44.47,49.39,1,2.0077910839214994e-06
33.24,36.66,39.95,1,2.620384138116113e-06
32.66,36.14,38.62,1,2.6989473144648343e-06
25.51,25.83,26.59,1,2.531567619769178e-06
24.34,24.94,26.94,1,2.426088542938929e-06
25.13,24.73,26.93,1,2.4695734523493345e-06
26.69,26.78,28.41,1,2.762228661679451e-06
38.19,38.25,40.73,1,2.5143572628359857e-06
136.38,139.69,146.87,0,9.317166470309743e-07
184.8,190.32,193.51,2,4.820169806204813e-06
186.28,193.48,197.28,2,6.43913139478711e-06
192.25,199.69,202.77,2,1.1057688371580538e-05
199.06,206.06,210.3,2,8.099823258616565e-06
190.64,199.87,202.58,2,1.011071234057211e-05
192.93,197.78,200.64,2,1.035840843120749e-05
156.01,162.5,165.23,0,1.014735298213066e-06
49.62,53.79,63.09,1,1.4857135433329425e-06
32.67,35.44,43.19,1,2.4367646173500325e-06
21.72,21.39,27.54,1,2.0336855522081852e-06
25.49,26.39,32.18,1,2.7555249535282037e-06
19.25,17.43,24.14,1,1.5070035295265933e-06
19.4,17.6,24.34,1,1.5313765454779021e-06
21.64,19.94,25.44,1,1.8458245541203002e-06
27.29,26.45,30.17,1,2.854749372464498e-06
98.59,101.8,108.07,0,3.722277000298996e-07
186.0,193.17,198.06,2,6.40791130367049e-06
184.69,192.8,198.24,2,5.9017416239601335e-06
176.36,184.18,189.92,2,2.6066489057864633e-06
180.79,186.45,191.97,2,3.4845057037272755e-06
186.63,192.44,197.69,2,6.373832612638768e-06
192.58,199.64,204.54,2,1.1144350809051739e-05
207.63,212.41,214.54,2,3.0757398152102456e-06
217.01,220.17,222.75,2,1.1389108995030788e-06
212.09,217.27,219.8,2,1.659576722567119e-06
194.87,200.99,203.26,2,1.1899480575297426e-05
198.42,204.72,207.03,2,1.0300037719459139e-05
203.74,209.97,213.16,2,4.571538984283042e-06
206.1,211.09,213.02,2,3.826005083606067e-06
202.04,207.22,209.51,2,7.049027830471912e-06
195.59,204.18,209.93,2,9.041080588939388e-06
191.55,199.42,204.08,2,1.064253294378514e-05
193.37,200.32,205.35,2,1.1378361618605257e-05
203.56,210.5,212.66,2,4.587229182214048e-06
197.94,202.66,204.15,2,1.1408586909094885e-05
198.56,205.3,207.27,2,9.879845781298149e-06
201.77,207.87,209.5,2,6.876818276741086e-06
194.33,201.43,203.35,2,1.1745387607721771e-05
195.15,203.51,205.27,2,1.1335316620784335e-05
199.23,204.48,208.07,2,9.782465686636953e-06
201.78,207.87,212.48,2,5.835645321666844e-06
191.48,198.31,203.7,2,1.0487640616528696e-05
190.3,198.49,203.15,2,9.900284414578645e-06
190.76,197.33,201.87,2,9.924983993482061e-06
187.36,194.84,199.23,2,7.441315326123151e-06
195.71,201.85,205.35,2,1.2009366719984496e-05
201.58,206.51,210.04,2,7.32215187241892e-06
188.69,196.34,198.56,2,8.075121048749498e-06
195.91,201.04,204.67,2,1.211841439796376e-05
193.71,198.55,201.76,2,1.1089618346437489e-05
179.73,190.17,193.52,2,3.822449319236743e-06
189.72,196.62,202.19,2,9.232759478492615e-06
186.09,194.16,198.88,2,6.735919730674273e-06
191.38,198.88,204.01,2,1.0494104070749966e-05
191.96,198.69,204.18,2,1.0749962594161411e-05
191.79,200.25,204.43,2,1.0726162188414929e-05
190.42,198.5,202.85,2,9.991231255835699e-06
198.56,204.68,208.0,2,9.938265057768743e-06
191.03,198.56,203.0,2,1.0350603551352528e-05
189.32,197.19,202.4,2,9.149459074647049e-06
177.07,184.95,189.24,2,2.7063772564330394e-06
186.27,193.71,198.13,2,6.620365709081212e-06
153.34,158.1,162.06,0,1.0317446570854789e-06
58.39,62.7,69.15,1,1.1265916290931353e-06
50.21,55.48,63.25,1,1.4559865512781954e-06
50.67,53.99,60.23,1,1.5900166429347521e-06
41.5,41.46,46.78,1,2.1753352246834735e-06
33.26,32.74,38.62,1,2.803283677018444e-06
27.77,27.99,33.94,1,2.932921230682913e-06
29.38,31.4,35.65,1,2.928971107704902e-06
35.81,34.24,39.19,1,2.7213111763600445e-06
92.2,98.39,105.79,0,3.495163072135296e-07
179.64,188.45,192.52,2,3.5800530496413734e-06
178.53,187.08,193.47,2,3.3146292198428196e-06
174.87,185.06,190.72,2,2.5287899729156374e-06
179.41,187.88,193.87,2,3.570186841319159e-06
190.61,197.1,201.6,2,9.771721256257183e-06
180.66,188.36,193.91,2,3.8562647691831576e-06
94.8,98.04,102.02,0,3.667003157904856e-07
57.68,59.91,68.79,1,1.1886003483399426e-06
53.67,55.96,63.91,1,1.4299832907053078e-06
41.64,44.93,49.76,1,2.0102436104271145e-06
35.49,37.19,40.85,1,2.5747495370097584e-06
29.45,31.44,33.37,1,3.011438576012602e-06
28.1,27.16,28.57,1,2.8587520429503307e-06
27.14,25.03,27.95,1,2.667705600700222e-06
27.7,25.7,28.7,1,2.7759109344934963e-06
30.75,28.51,31.31,1,3.051366341232213e-06
47.11,48.57,50.66,1,1.9282175629657438e-06
157.16,163.64,167.19,0,9.92573063023512e-07
179.26,186.08,189.78,2,3.080306618402861e-06
173.8,183.02,186.56,2,2.1637283702763648e-06
183.0,190.42,195.74,2,4.796059732284215e-06
184.01,192.93,198.63,2,5.701581853597329e-06
193.17,200.49,206.06,2,1.102013769490136e-05
184.81,192.2,197.78,2,5.790395684343986e-06
144.5,153.93,156.65,0,1.0228850292631763e-06
52.25,54.91,62.28,1,1.505990056247351e-06
38.65,43.64,50.52,1,1.95316278721482e-06
26.31,28.16,35.99,1,2.75478064171137e-06
23.15,24.39,33.37,1,2.4333711574437133e-06
22.71,25.0,32.77,1,2.436212928032765e-06
21.58,22.35,29.63,1,2.1482560501960833e-06
24.28,24.58,29.7,1,2.522363543174914e-06
27.87,29.56,34.3,1,2.9474780477516306e-06
72.69,73.05,81.96,1,6.431451192522311e-07
169.05,175.43,181.81,2,1.4493627702367246e-06
190.81,198.76,203.46,2,1.0214564715344124e-05
179.24,188.84,192.84,2,3.568631797727862e-06
178.89,186.71,191.94,2,3.252276404037724e-06
183.25,191.06,196.07,2,4.9919508835483e-06
195.51,203.51,207.85,2,1.0586679206715225e-05
203.57,208.57,213.68,2,4.807237820335154e-06
189.0,196.23,200.33,2,8.627142854711239e-06
194.61,202.26,205.27,2,1.168376497848302e-05
201.36,206.04,208.89,2,7.99400418988783e-06
200.09,205.05,207.61,2,9.35158475396623e-06
200.96,209.24,210.8,2,6.098152195183455e-06
204.52,212.21,215.01,2,3.5016890265706314e-06
203.47,208.67,211.68,2,5.4093910973978866e-06
194.76,201.1,204.42,2,1.201683050843983e-05
191.46,197.84,202.4,2,1.041240470672639e-05
196.27,202.17,206.47,2,1.1706668804679008e-05
190.65,198.26,201.14,2,9.908163314948046e-06
196.65,203.36,206.8,2,1.1270853036428087e-05
196.61,202.94,206.69,2,1.145676765981883e-05
197.08,200.94,206.1,2,1.1737417036752613e-05
197.86,205.03,209.6,2,9.084003885355646e-06
206.84,212.32,216.02,2,2.9931896688795427e-06
197.97,202.53,206.41,2,1.1391983138844235e-05
196.11,201.67,205.03,2,1.2083089315344625e-05
186.04,194.68,197.26,2,6.533586154108369e-06
199.46,206.58,209.57,2,8.136000399855126e-06
181.44,190.09,193.15,2,4.1307716192862395e-06
199.43,204.82,209.58,2,8.86464513244968e-06
198.24,205.11,206.75,2,1.020030475124095e-05
202.38,207.45,212.76,2,5.695948993059296e-06
206.41,210.58,214.66,2,3.5648269994430113e-06
201.6,206.93,210.57,2,6.958339857733729e-06
198.28,205.15,210.91,2,8.18699771494917e-06
186.49,195.49,202.21,2,7.205959249321881e-06
201.86,206.86,213.26,2,5.765946017341755e-06
187.27,194.99,200.87,2,7.565679425899547e-06
177.73,186.17,194.11,2,3.110848467428879e-06
182.39,189.59,196.25,2,4.5483734724002305e-06
190.78,198.09,204.56,2,9.851589547077312e-06
182.92,189.83,195.39,2,4.647000040482337e-06
172.87,182.0,188.32,2,2.092901089526949e-06
181.51,190.44,196.9,2,4.491543361011741e-06
181.97,190.32,197.03,2,4.600628033020963e-06
189.75,195.4,199.62,2,8.549775078844065e-06
176.96,187.01,195.43,2,3.0820353200323076e-06
149.18,154.94,163.16,0,8.993108287763896e-07
66.0,68.83,76.26,1,8.302945242888813e-07
49.19,53.43,63.07,1,1.4881899565139211e-06
51.37,54.13,60.81,1,1.5685400258493283e-06
40.26,40.86,45.86,1,2.231936849869816e-06
31.76,31.96,37.36,1,2.877049021222343e-06
27.17,27.85,33.09,1,2.918620644029681e-06
32.56,33.88,39.12,1,2.750975385282411e-06
34.59,33.83,38.63,1,2.7785187693712172e-06
71.69,77.02,85.54,1,5.701040094950007e-07
194.59,204.1,210.15,2,8.640455135766905e-06
194.99,203.45,208.32,2,1.0186648784018332e-05
183.46,192.62,197.98,2,5.431816969473668e-06
197.81,204.35,211.67,2,7.926841524446394e-06
191.17,199.16,204.46,2,1.0305786824311037e-05
170.37,179.25,185.59,2,1.7330628722578216e-06
121.5,126.18,132.06,0,7.109824219529298e-07
66.43,66.93,77.5,1,8.251998653569238e-07
46.78,49.58,54.8,1,1.8201420234433153e-06
39.05,41.49,45.65,1,2.226902069292519e-06
32.63,33.23,35.79,1,2.92378129959632e-06
28.98,29.34,30.54,1,3.020020887817431e-06
27.44,26.32,28.08,1,2.7636646093338383e-06
27.52,23.72,27.32,1,2.555742257383368e-06
26.69,24.69,27.69,1,2.607358246984859e-06
29.24,27.26,29.35,1,2.9393846035788715e-06
61.85,63.9,69.78,1,1.063482392451589e-06
155.33,163.8,169.77,0,9.133139346482616e-07
179.75,186.83,193.3,2,3.474247912626084e-06
177.13,185.29,191.55,2,2.859389786878568e-06
172.86,182.69,189.01,2,2.1427093040268506e-06
182.46,192.36,198.13,2,5.062794741828974e-06
185.8,195.22,202.8,2,6.713699664220565e-06
186.6,195.1,201.73,2,7.229161475044345e-06
172.18,181.01,185.89,2,1.933426620845551e-06
148.23,152.94,156.96,0,1.0770904928267677e-06
46.74,53.93,58.46,1,1.6159333831669635e-06
28.07,30.34,37.02,1,2.8050772083728672e-06
29.86,33.08,40.02,1,2.630175812250526e-06
19.93,23.34,28.69,1,2.0406337360378378e-06
30.32,32.12,38.12,1,2.7981949800047385e-06
29.06,30.37,33.67,1,3.013776403816001e-06
30.69,32.29,36.41,1,2.905149262575987e-06
97.41,99.31,105.25,0,3.670653863244468e-07
180.77,189.56,195.54,2,4.130924122810219e-06
194.62,202.65,206.94,2,1.1049619206752186e-05
189.34,198.31,204.57,2,8.977234032537658e-06
182.87,191.35,198.83,2,5.04766297151691e-06
181.77,190.29,196.49,2,4.520902949728913e-06
187.71,197.12,201.23,2,8.17659072606518e-06
200.26,207.12,210.7,2,7.220726525342431e-06
191.86,200.83,207.24,2,9.65922380135055e-06
192.66,202.01,206.51,2,1.037753711441312e-05
183.63,193.57,196.95,2,5.516987950951827e-06
194.8,202.75,206.08,2,1.141035122325333e-05
201.1,208.1,211.51,2,6.293743099780018e-06
191.41,196.33,199.86,2,9.36216465365178e-06
196.05,201.06,203.27,2,1.1881739775049131e-05
197.91,201.75,204.74,2,1.1660518409577497e-05
192.62,198.88,201.88,2,1.0959662530246727e-05
187.25,195.33,198.09,2,7.260314553186104e-06
180.08,190.39,196.12,2,4.085536217828347e-06
189.98,198.09,204.09,2,9.489384558097775e-06
200.07,207.36,210.88,2,7.0823169963513435e-06
187.63,194.78,200.16,2,7.645134039612225e-06
201.04,208.83,214.16,2,5.043784760090663e-06
196.76,203.41,207.05,2,1.1155069185763737e-05
186.79,193.86,199.24,2,6.985104929418519e-06
194.86,202.1,207.98,2,1.0670509279249871e-05
198.85,204.79,207.63,2,9.94602613865798e-06
194.51,201.86,205.96,2,1.1575479704402937e-05
195.15,202.64,206.16,2,1.1530137032300298e-05
192.25,198.75,204.3,2,1.0884113503197024e-05
197.43,203.46,210.01,2,9.318211623964137e-06
189.67,197.76,204.08,2,9.232715902043373e-06
197.89,206.65,212.52,2,6.743767126677519e-06
194.91,201.51,206.48,2,1.1551212313073913e-05
183.49,192.89,198.3,2,5.495071834120486e-06
188.22,196.41,202.87,2,8.297098899871484e-06
190.69,199.29,202.65,2,1.0188340303806918e-05
184.37,192.06,196.47,2,5.497500091547121e-06
191.1,197.49,203.01,2,1.0146279891234815e-05
189.59,196.57,203.61,2,8.980944084655601e-06
186.02,193.9,200.5,2,6.727264750816074e-06
182.01,189.89,196.67,2,4.527878988362566e-06
182.68,191.52,197.65,2,5.004214900083898e-06
183.04,193.12,198.04,2,5.351080850801222e-06
188.62,197.5,201.78,2,8.787600258763888e-06
188.51,195.05,199.4,2,7.970201431713741e-06
174.6,184.77,192.88,2,2.523128418124965e-06
166.29,172.3,178.55,2,1.212622812739286e-06
70.68,71.36,77.96,1,7.317416011125448e-07
59.85,62.12,71.25,1,1.0718308123448716e-06
45.15,48.04,55.3,1,1.812283444497216e-06
38.79,39.27,45.71,1,2.276633731472354e-06
30.68,31.52,36.6,1,2.9088817167035832e-06
28.64,28.52,34.08,1,2.978025632193604e-06
33.81,34.35,39.56,1,2.722995600004806e-06
31.97,32.18,36.87,1,2.9022162970071274e-06
52.25,55.49,63.05,1,1.4700318604459297e-06
163.33,173.01,181.37,2,1.1531759691324048e-06
170.48,182.35,189.42,2,1.9236592261926598e-06
183.77,190.77,196.99,2,5.150616297018778e-06
177.4,186.54,192.91,2,3.0619636096929743e-06
171.9,182.8,190.45,2,2.0816443343910817e-06
157.83,168.84,177.09,2,9.243363665865035e-07
89.73,93.61,100.92,0,3.593261928641462e-07
67.87,67.77,77.15,1,8.102306878062566e-07
35.08,36.01,39.96,1,2.6542981384728718e-06
31.24,32.48,36.32,1,2.9152081156520705e-06
28.72,28.72,30.64,1,3.0081839738705204e-06
26.05,25.01,27.37,1,2.571954818663113e-06
24.15,22.23,24.79,1,2.114277518077488e-06
28.91,26.55,29.27,1,2.8950881983133427e-06
22.22,21.02,23.62,1,1.8552894420732028e-06
28.12,25.53,28.1,1,2.75100645550542e-06
82.15,85.7,91.49,0,4.228192148727888e-07
163.42,171.09,176.62,2,1.0986989169300848e-06
183.84,192.84,200.1,2,5.6254877913202784e-06
186.1,191.38,197.7,2,5.947049249273375e-06
182.9,192.1,197.92,2,5.167637675259857e-06
176.77,185.92,192.36,2,2.8969528645217978e-06
169.03,181.04,188.66,2,1.7525837335562649e-06
160.81,174.57,182.39,2,1.0951325970838873e-06
160.52,173.0,180.34,2,1.0519080102923222e-06
161.31,172.2,178.1,2,1.061231017397585e-06
69.71,72.37,76.5,1,7.488360575694812e-07
44.19,43.84,49.78,1,2.035548226773149e-06
27.11,29.23,33.09,1,2.939306041459747e-06
19.09,23.04,26.11,1,1.8658156622222723e-06
29.8,31.5,36.45,1,2.8965994157483663e-06
41.47,37.93,40.57,1,2.4043895672735507e-06
93.27,96.04,101.39,0,3.6275801499004583e-07
161.42,169.97,176.9,2,1.028585025242915e-06
177.28,186.23,189.47,2,2.835635828935056e-06
184.36,191.58,196.33,2,5.396614993428719e-06
187.62,196.09,202.49,2,7.92136245495076e-06
184.08,192.16,198.74,2,5.593363038472545e-06
190.61,198.34,204.01,2,9.944313861073719e-06
180.78,190.99,197.83,2,4.3771148161547685e-06
199.18,207.1,210.15,2,7.685641208507662e-06
195.52,203.55,207.12,2,1.0937865434084148e-05
182.77,192.1,196.52,2,5.042298101703493e-06
204.4,212.71,218.01,2,2.8775895656910323e-06
200.34,207.57,211.89,2,6.495809409792364e-06
199.76,206.92,210.6,2,7.4608833162092434e-06
200.78,206.05,209.81,2,7.880825625302684e-06
194.99,202.25,205.52,2,1.1758591967875152e-05
201.72,207.52,210.81,2,6.609375161919367e-06
201.26,209.49,214.03,2,4.8777985065949614e-06
197.26,203.88,210.48,2,8.89571116397288e-06
193.95,201.98,207.77,2,1.04556846679262e-05
192.73,198.64,203.32,2,1.1168659640266316e-05
198.37,206.28,211.52,2,7.422015836809414e-06
184.26,193.64,198.05,2,5.861874530777465e-06
196.09,204.76,210.77,2,8.353325311997005e-06
180.46,188.15,194.07,2,3.8034829151056157e-06
191.96,197.98,203.07,2,1.0677361225562044e-05
189.05,196.13,201.77,2,8.755435482696179e-06
202.66,208.95,212.86,2,5.1764044001708796e-06
197.71,204.31,210.11,2,9.025020989852305e-06
195.86,203.5,207.35,2,1.092043139984839e-05
196.22,202.46,207.83,2,1.0993660655097016e-05
181.68,189.13,193.49,2,4.105783562417338e-06
182.88,189.97,194.77,2,4.5986130575660574e-06
188.74,196.14,202.15,2,8.58766027741851e-06
187.09,194.45,199.13,2,7.232819536038249e-06
179.13,190.56,195.37,2,3.834450472103443e-06
182.48,192.13,199.12,2,5.041923551474155e-06
171.83,182.05,189.21,2,2.0241468177795733e-06
179.87,188.17,195.88,2,3.76440984561971e-06
178.8,187.92,195.33,2,3.5107535185992628e-06
177.2,187.05,193.66,2,3.0986111554741845e-06
180.27,190.24,193.78,2,3.966066655738123e-06
175.88,184.51,190.22,2,2.5913735836813007e-06
171.79,183.94,189.01,2,2.0991092589391985e-06
178.51,190.07,195.06,2,3.639304690822638e-06
184.46,194.48,198.3,2,6.0586072012463494e-06
192.45,201.42,206.87,2,1.0178458288282482e-05
181.23,190.68,198.37,2,4.461478207627949e-06
174.47,183.88,190.68,2,2.4068715624714337e-06
99.71,103.93,110.67,0,3.8007446292084745e-07
56.24,59.32,68.4,1,1.2170611193702407e-06
47.78,51.33,60.5,1,1.607134390730188e-06
41.96,43.61,51.67,1,1.9597367591123713e-06
32.67,33.27,38.63,1,2.793983741854426e-06
28.58,28.22,33.7,1,2.981868949514129e-06
25.38,25.66,31.02,1,2.7029536661063772e-06
27.89,26.41,32.41,1,2.9070019835547223e-06
31.53,32.58,39.07,1,2.7590137437002952e-06
123.44,130.13,139.83,0,6.705147130111126e-07
180.02,190.12,198.08,2,4.062634782860258e-06
173.23,182.41,189.35,2,2.1675686938397748e-06
122.21,130.48,140.71,0,6.394334886931462e-07
71.86,82.05,90.21,1,4.800498308161296e-07
41.43,48.83,56.37,1,1.6819540527347538e-06
32.77,37.09,43.86,1,2.3558222717225915e-06
62.33,63.9,71.74,1,1.0163738483547464e-06
38.91,41.52,45.02,1,2.249735868466764e-06
30.4,32.02,35.82,1,2.9343573055631903e-06
29.76,29.96,31.96,1,3.057521217601222e-06
30.03,29.2,31.67,1,3.0600399495804326e-06
25.95,24.99,28.67,1,2.6332126035548774e-06
20.6,19.72,24.1,1,1.709327172218065e-06
23.02,23.47,25.58,1,2.1660102683736877e-06
35.63,34.67,37.68,1,2.777426434876779e-06
95.78,97.92,103.09,0,3.6545446846697635e-07
157.62,164.97,171.03,0,9.398053692082768e-07
159.23,168.64,173.89,0,9.773638924824563e-07
169.77,177.33,183.21,2,1.5786277006321294e-06
149.1,159.59,165.44,0,8.761346031710172e-07
168.21,177.6,184.54,2,1.5320905093156255e-06
169.01,178.23,184.89,2,1.6024834383244494e-06
170.88,181.79,190.11,2,1.939673145115811e-06
166.09,175.29,181.57,2,1.319549626881481e-06
156.76,167.0,174.03,0,9.079113866037398e-07
128.7,134.55,140.85,0,8.246564007360191e-07
116.89,120.88,122.56,0,6.707968968278978e-07
53.18,55.4,57.8,1,1.6097781137031277e-06
40.52,41.97,42.29,1,2.2893655537582164e-06
51.94,49.19,51.36,1,1.8341920971514704e-06
93.73,96.55,98.44,0,3.726636000005115e-07
163.3,170.35,175.7,2,1.0815214473841463e-06
179.91,190.56,197.96,2,4.0853982279733056e-06
182.11,190.8,194.74,2,4.535391542392791e-06
173.76,182.58,186.65,2,2.143281256117562e-06
165.77,175.42,183.43,2,1.3302326321908014e-06
167.27,178.13,186.95,2,1.5208314840877964e-06
178.43,187.93,194.76,2,3.4290347887519278e-06
168.26,179.81,188.22,2,1.6489468083404738e-06
186.37,194.02,200.61,2,6.910327022609164e-06
197.69,205.14,208.38,2,9.700426152816472e-06
197.0,202.93,207.41,2,1.1130150532113858e-05
193.13,201.21,206.63,2,1.0722668838476036e-05
181.43,188.29,194.01,2,3.993326190342991e-06
204.39,209.05,213.53,2,4.55105045917669e-06
204.38,211.28,214.32,2,3.859001233058951e-06
196.48,203.77,208.66,2,1.0170062627876215e-05
194.12,202.27,208.52,2,1.0012540256106463e-05
181.46,189.9,195.78,2,4.351169031477216e-06
185.01,194.24,199.11,2,6.319771314120296e-06
178.36,189.2,195.56,2,3.5517530695562427e-06
177.24,185.57,192.68,2,2.9423894801709325e-06
187.24,194.64,201.04,2,7.4603369117841595e-06
200.7,207.45,212.56,2,6.165871447238132e-06
189.17,197.78,201.86,2,9.151497126726399e-06
182.2,192.37,198.53,2,4.9817299214873935e-06
201.97,207.79,212.66,2,5.743993154538721e-06
190.76,196.68,202.36,2,9.742773571962073e-06
189.87,196.82,202.62,2,9.350259045093234e-06
197.26,204.14,210.12,2,9.08398037571732e-06
189.7,195.43,200.1,2,8.645637626357202e-06
199.51,206.32,212.56,2,6.7130948107867705e-06
191.88,198.06,202.74,2,1.0664372410369774e-05
181.88,190.97,196.84,2,4.663784694905802e-06
178.63,188.94,196.38,2,3.597433996521333e-06
179.62,189.08,196.88,2,3.840709191806925e-06
186.76,196.04,202.47,2,7.4271308520855665e-06
189.56,197.49,204.43,2,9.012603795645654e-06
192.53,201.25,208.75,2,9.134656739138777e-06
174.12,182.89,187.97,2,2.2358210487709033e-06
172.97,183.15,189.78,2,2.1913019692459254e-06
182.81,190.63,197.55,2,4.893093850641e-06
177.92,187.4,193.36,2,3.2395460624436217e-06
174.39,181.5,186.54,2,2.12895129528292e-06
183.23,191.96,199.29,2,5.2671928111565855e-06
174.97,183.22,190.65,2,2.4133870164631334e-06
185.72,192.86,198.75,2,6.310594139554304e-06
182.35,191.31,195.75,2,4.7604426826098966e-06
177.48,188.59,196.84,2,3.3183480980710003e-06
168.06,177.09,186.13,2,1.522521294471934e-06
116.6,120.51,129.19,0,5.847909138528592e-07
63.33,65.53,76.93,1,8.737679227230425e-07
47.52,50.78,59.26,1,1.660121708768455e-06
35.67,35.2,42.3,1,2.5379696476920795e-06
29.79,28.79,34.23,1,3.0092412405217757e-06
22.08,21.35,25.74,1,1.979658252846955e-06
21.64,20.64,26.12,1,1.921452626424766e-06
24.2,24.4,29.4,1,2.495464949747786e-06
26.49,27.57,33.16,1,2.8654737833410805e-06
74.97,81.56,91.37,1,4.64576325386844e-07
177.01,188.0,195.94,2,3.179851059465003e-06
120.93,129.07,139.38,0,6.223921180537016e-07
55.38,59.65,71.54,1,1.1135198721020167e-06
43.08,48.12,53.28,1,1.8488662724654025e-06
28.19,32.09,34.73,1,2.9027080125009467e-06
33.75,36.92,41.57,1,2.530860161058867e-06
50.49,54.15,60.7,1,1.5710195232574072e-06
42.06,44.3,50.46,1,2.0016864648837673e-06
31.15,32.39,36.79,1,2.8928588278440917e-06
29.96,30.96,34.2,1,3.012785788977214e-06
33.5,33.94,36.9,1,2.8622463568870408e-06
31.02,32.22,33.25,1,3.012351308806864e-06
